SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,25027412,PMC4253600,10.1016/j.neurobiolaging.2014.06.007,"Luis, Elkin O; Ortega-Cubero, Sara; Lamet, Isabel; Razquin, Cristina; Cruchaga, Carlos; Benitez, Bruno A; Lorenzo, Elena; Irigoyen, Jaione; Alzheimer's Disease Neuroimaging Initiative (ADNI); Pastor, Maria A; Pastor, Pau",2014,12,Frontobasal gray matter loss is associated with the TREM2 p.R47H variant.,"Neurobiol Aging",35,"12","2681-2690",,23,"""NIA NIH HHS"":""R01-AG044546"",""Canadian Institutes of Health Research"":""ID_NOT_SUPPLIED"",""Eisai"":""ID_NOT_SUPPLIED"",""Innogenetics, N.V."":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""P30-NS069329"",""Alzheimer&apos;s Association"":""ID_NOT_SUPPLIED"",""F. Hoffmann-La Roche Ltd"":""ID_NOT_SUPPLIED"",""Government of Navarra"":""ID_NOT_SUPPLIED"",""IXICO Ltd"":""ID_NOT_SUPPLIED"",""National Institute of Biomedical Imaging and Bioengineering"":""ID_NOT_SUPPLIED"",""Novartis Pharmaceuticals Corporation"":""ID_NOT_SUPPLIED"",""Department of Health of the Government of Navarra"":""40001144"",""NIA NIH HHS"":""P30 AG010129"",""NINDS NIH HHS"":""P30 NS069329"",""NIA NIH HHS"":""R01 AG044546"",""BioClinica, Inc"":""ID_NOT_SUPPLIED"",""Elan Pharmaceuticals, Inc"":""ID_NOT_SUPPLIED"",""Meso Scale Diagnostics, LLC."":""ID_NOT_SUPPLIED"",""NeuroRx Research"":""ID_NOT_SUPPLIED"",""Servier"":""ID_NOT_SUPPLIED"",""Department of Health of the Government of Navarra"":""3/2008"",""NINDS NIH HHS"":""P30-NS069329"",""National Institutes of Health"":""R01-AG044546"",""National Institutes of Health"":""U01 Ag024904"",""NIA NIH HHS"":""U24 AG021886"",""Alzheimer&apos;s Disease Neuroimaging Initiative"":""ID_NOT_SUPPLIED"",""American Federation for Aging Research"":""ID_NOT_SUPPLIED"",""Janssen Alzheimer Immunotherapy Research &amp; Development, LLC."":""ID_NOT_SUPPLIED"",""Piramal Imaging"":""ID_NOT_SUPPLIED"",""Synarc Inc"":""ID_NOT_SUPPLIED"",""Alzheimer Association"":""NIRG-11–200110"",""Alzheimer Drug Discovery Foundation"":""ID_NOT_SUPPLIED"",""Eli Lilly and Company"":""ID_NOT_SUPPLIED"",""Medpace, Inc"":""ID_NOT_SUPPLIED"",""Takeda Pharmaceuticals North America"":""ID_NOT_SUPPLIED"",""Biogen Idec"":""ID_NOT_SUPPLIED"",""Bristol-Myers Squibb Foundation"":""ID_NOT_SUPPLIED"",""Genentech"":""ID_NOT_SUPPLIED"",""Johnson &amp; Johnson Pharmaceutical Research &amp; Development LLC."":""ID_NOT_SUPPLIED"",""National Institute on Aging"":""ID_NOT_SUPPLIED"",""Pfizer"":""ID_NOT_SUPPLIED"",""Department of Health of the Government of Navarra"":""13085"",""NIA NIH HHS"":""K01 AG030514"",""National Institutes of Health"":""K01 AG030514"",""NIA NIH HHS"":""RF1 AG044546"",""NIA NIH HHS"":""U01AG024904"",""GE Healthcare"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""P30 AG010129"",""NIA NIH HHS"":""U01 AG024904"",""European Social Fund"":""ID_NOT_SUPPLIED"",""Merck &amp; Co, Inc"":""ID_NOT_SUPPLIED"",""Spanish Ministry of Science and Technology"":""ID_NOT_SUPPLIED""",N,,2014-06-17,,Y,N
MED,29545587,PMC5854627,10.1038/s41467-018-03482-8,"Mendoza, Germán; Méndez, Juan Carlos; Pérez, Oswaldo; Prado, Luis; Merchant, Hugo",2018,3,Neural basis for categorical boundaries in the primate pre-SMA during relative categorization of time intervals.,"Nat Commun",9,"1","1098",,20,"",Y,cc by,2018-03-15,,Y,N
MED,8408774,,10.1002/cne.903350106,"Webster, MJ; Bachevalier, J; Ungerleider, LG",1993,9,Subcortical connections of inferior temporal areas TE and TEO in macaque monkeys.,"J Comp Neurol",335,"1","73-91",,118,"",N,,1993-09-01,,N,N
MED,8937345,PMC1074048,10.1136/jnnp.61.5.497,"Peterson, BS; Bronen, RA; Duncan, CC",1996,11,Three cases of symptom change in Tourette's syndrome and obsessive-compulsive disorder associated with paediatric cerebral malignancies.,"J Neurol Neurosurg Psychiatry",61,"5","497-505",,20,"""NIMH NIH HHS"":""MH30929"",""NIMH NIH HHS"":""MH18268"",""NIMH NIH HHS"":""MH49351""",N,,1996-11-01,,Y,N
MED,28616465,PMC5462633,10.1016/j.onehlt.2015.09.002,"Beineke, Andreas; Baumgärtner, Wolfgang; Wohlsein, Peter",2015,12,Cross-species transmission of canine distemper virus-an update.,"One Health",1,"","49-59",,74,"""Niedersachsen-Research Network on Neuroinfectiology (N-RENNT) of the Ministry of Science and Culture of Lower Saxony, Germany"":""ID_NOT_SUPPLIED""",Y,cc by-nc-nd,2015-09-13,,Y,N
MED,27450032,PMC5438202,10.1016/j.biopsych.2016.05.012,"Heilbronner, Sarah R; Rodriguez-Romaguera, Jose; Quirk, Gregory J; Groenewegen, Henk J; Haber, Suzanne N",2016,10,Circuit-Based Corticostriatal Homologies Between Rat and Primate.,"Biol Psychiatry",80,"7","509-521",,164,"""NIMH NIH HHS"":""F32 MH103931"",""SNH"":""R01 MH045673"",""SNH"":""P50 MH086400"",""SNH"":""P50 MH106435"",""NIMH NIH HHS"":""R01 MH045573"",""JRR"":""R36 MH105039"",""NIMH NIH HHS"":""R36 MH105039"",""GJQ"":""R37 MH058883"",""SRH"":""F32 MH103931"",""NIMH NIH HHS"":""R37 MH058883"",""NIMH NIH HHS"":""P50 MH086400"",""NIMH NIH HHS"":""P50 MH106435"",""NIMH NIH HHS"":""R01 MH058883""",N,,2016-05-24,,Y,N
MED,26245969,PMC4524977,10.1523/jneurosci.5246-14.2015,"Li, Ya-tang; Liu, Bao-hua; Chou, Xiao-lin; Zhang, Li I; Tao, Huizhong W",2015,8,Synaptic Basis for Differential Orientation Selectivity between Complex and Simple Cells in Mouse Visual Cortex.,"J Neurosci",35,"31","11081-11093",,9,"""NEI NIH HHS"":""R01 EY019049"",""NEI NIH HHS"":""R01 EY025722"",""NIDCD NIH HHS"":""DC008983"",""NEI NIH HHS"":""EY019049"",""NIDCD NIH HHS"":""R01 DC008983""",N,,2015-08-01,,Y,N
MED,12007457,,10.1016/s0006-3223(01)01341-5,"Schindler, Matthew K; Wang, Lei; Selemon, Lynn D; Goldman-Rakic, Patricia S; Rakic, Pasko; Csernansky, John G",2002,5,Abnormalities of thalamic volume and shape detected in fetally irradiated rhesus monkeys with high dimensional brain mapping.,"Biol Psychiatry",51,"10","827-837",,19,"""NIMH NIH HHS"":""MH 62130"",""NIMH NIH HHS"":""MH 44866"",""NIMH NIH HHS"":""MH 56584"",""NIMH NIH HHS"":""MH 59329""",N,,2002-05-01,,N,N
MED,25309339,PMC4174042,10.3389/fnana.2014.00093,"Stehberg, Jimmy; Dang, Phat T; Frostig, Ron D",2014,,Unimodal primary sensory cortices are directly connected by long-range horizontal projections in the rat sensory cortex.,"Front Neuroanat",8,"","93",,36,"",Y,cc by,2014-09-24,,Y,N
MED,12062017,,10.1016/s0896-6273(02)00718-3,"Saleem, Kadharbatcha S; Pauls, Jon M; Augath, Mark; Trinath, Torsten; Prause, Burkhard A; Hashikawa, Tsutomu; Logothetis, Nikos K",2002,5,Magnetic resonance imaging of neuronal connections in the macaque monkey.,"Neuron",34,"5","685-700",,148,"",N,,2002-05-01,,N,N
MED,18548822,PMC2442420,10.1093/sleep/31.6.777,"Desseilles, Martin; Dang-Vu, Thanh; Schabus, Manuel; Sterpenich, Virginie; Maquet, Pierre; Schwartz, Sophie",2008,6,Neuroimaging insights into the pathophysiology of sleep disorders.,"Sleep",31,"6","777-794",,68,"""Swiss National Science Foundation"":""114008"",""Austrian Science Fund FWF"":""J 2470"",""Swiss National Science Foundation"":""310000""",N,,2008-06-01,,Y,N
MED,26052519,PMC4448732,10.1038/mtm.2014.51,"Hinderer, Christian; Bell, Peter; Vite, Charles H; Louboutin, Jean-Pierre; Grant, Rebecca; Bote, Erin; Yu, Hongwei; Pukenas, Bryan; Hurst, Robert; Wilson, James M",2014,,Widespread gene transfer in the central nervous system of cynomolgus macaques following delivery of AAV9 into the cisterna magna.,"Mol Ther Methods Clin Dev",1,"","14051",,54,"""NCRR NIH HHS"":""P40 RR002512"",""NIH HHS"":""P40 OD010939""",Y,cc by-nc-nd,2014-12-10,,Y,N
MED,25689988,PMC4924811,10.1177/1073858415571539,"Volgushev, Maxim",2016,4,Cortical Specializations Underlying Fast Computations.,"Neuroscientist",22,"2","145-164",,6,"""NIMH NIH HHS"":""R01 MH087631"",""NIMH NIH HHS"":""R01MH087631""",N,,2015-02-17,,Y,N
MED,27935605,PMC5306459,10.1038/eye.2016.257,"Neitz, J; Neitz, M",2017,2,Evolution of the circuitry for conscious color vision in primates.,"Eye (Lond)",31,"2","286-300",,16,"""NEI NIH HHS"":""R01 EY021242"",""NEI NIH HHS"":""P30 EY001730""",N,,2016-12-09,,Y,N
MED,19675285,PMC2775384,10.1152/jn.91346.2008,"Brugge, John F; Nourski, Kirill V; Oya, Hiroyuki; Reale, Richard A; Kawasaki, Hiroto; Steinschneider, Mitchell; Howard, Matthew A",2009,10,Coding of repetitive transients by auditory cortex on Heschl's gyrus.,"J Neurophysiol",102,"4","2358-2374",,99,"""NIDCD NIH HHS"":""R01 DC000657"",""NIDCD NIH HHS"":""R01 DC004290"",""NCRR NIH HHS"":""MO1-RR-59"",""NIDCD NIH HHS"":""DC-04290""",N,,2009-08-12,,Y,N
MED,23630595,PMC3632589,10.1371/journal.pone.0061503,"Leavitt, Matthew L; Pieper, Florian; Sachs, Adam; Joober, Ridha; Martinez-Trujillo, Julio C",2013,,Structure of spike count correlations reveals functional interactions between neurons in dorsolateral prefrontal cortex area 8a of behaving primates.,"PLoS One",8,"4","e61503",,18,"""Canadian Institutes of Health Research"":""ID_NOT_SUPPLIED""",Y,cc by,2013-04-22,,Y,N
MED,29292132,PMC6844626,10.1016/j.neuroimage.2017.12.080,"Savjani, Ricky R; Katyal, Sucharit; Halfen, Elizabeth; Kim, Jung Hwan; Ress, David",2018,5,Polar-angle representation of saccadic eye movements in human superior colliculus.,"Neuroimage",171,"","199-208",,8,"""NIBIB NIH HHS"":""R01 EB027586"",""NSF"":""1446377""",N,,2017-12-30,,Y,N
MED,18973570,PMC2675014,10.1111/j.1460-9568.2008.06475.x,"Bayatti, Nadhim; Sarma, Subrot; Shaw, Christopher; Eyre, Janet A; Vouyiouklis, Demetrius A; Lindsay, Susan; Clowry, Gavin J",2008,10,"Progressive loss of PAX6, TBR2, NEUROD and TBR1 mRNA gradients correlates with translocation of EMX2 to the cortical plate during human cortical development.","Eur J Neurosci",28,"8","1449-1456",,48,"""Wellcome Trust"":""ID_NOT_SUPPLIED"",""Medical Research Council"":""G9900837"",""Medical Research Council"":""G9826762""",Y,cc by,2008-10-01,,Y,N
MED,20685983,PMC6634669,10.1523/jneurosci.0135-10.2010,"Hirabayashi, Toshiyuki; Takeuchi, Daigo; Tamura, Keita; Miyashita, Yasushi",2010,8,Triphasic dynamics of stimulus-dependent information flow between single neurons in macaque inferior temporal cortex.,"J Neurosci",30,"31","10407-10421",,10,"",N,,2010-08-01,,Y,N
MED,8586556,PMC1167460,,"Lund, JS; Wu, Q; Hadingham, PT; Levitt, JB",1995,12,Cells and circuits contributing to functional properties in area V1 of macaque monkey cerebral cortex: bases for neuroanatomically realistic models.,"J Anat",187 ( Pt 3),"","563-581",,22,"""NEI NIH HHS"":""EY10021""",N,,1995-12-01,,Y,N
MED,22272934,PMC3294244,10.1186/1471-2202-13-13,"Sato, Daisuke; Yamashiro, Koya; Onishi, Hideaki; Shimoyama, Yoshimitsu; Yoshida, Takuya; Maruyama, Atsuo",2012,1,The effect of water immersion on short-latency somatosensory evoked potentials in human.,"BMC Neurosci",13,"","13",,24,"",Y,cc by,2012-01-24,,Y,N
MED,11528425,,10.1038/nn0901-931,"Letinic, K; Rakic, P",2001,9,Telencephalic origin of human thalamic GABAergic neurons.,"Nat Neurosci",4,"9","931-936",,91,"",N,,2001-09-01,,N,N
MED,11596046,,10.1002/cne.1340,"Parent, M; Lévesque, M; Parent, A",2001,10,Two types of projection neurons in the internal pallidum of primates: single-axon tracing and three-dimensional reconstruction.,"J Comp Neurol",439,"2","162-175",,108,"""Canadian Institutes of Heath Research (CIHR)"":""NRF-5781""",N,,2001-10-01,,N,N
MED,25939038,PMC4728736,10.1146/annurev-anchem-071114-040426,"Bucher, Elizabeth S; Wightman, R Mark",2015,,Electrochemical Analysis of Neurotransmitters.,"Annu Rev Anal Chem (Palo Alto Calif)",8,"","239-261",,69,"""NINDS NIH HHS"":""NS015841"",""NINDS NIH HHS"":""R01 NS015841"",""NIDA NIH HHS"":""DA010900"",""NIDA NIH HHS"":""R01 DA010900"",""NIDA NIH HHS"":""DA032530"",""NIDA NIH HHS"":""R01 DA032530""",N,,2015-05-04,,Y,N
MED,27330970,PMC4909094,10.1016/j.nicl.2016.05.010,"Wirsich, Jonathan; Perry, Alistair; Ridley, Ben; Proix, Timothée; Golos, Mathieu; Bénar, Christian; Ranjeva, Jean-Philippe; Bartolomei, Fabrice; Breakspear, Michael; Jirsa, Viktor; Guye, Maxime",2016,,Whole-brain analytic measures of network communication reveal increased structure-function correlation in right temporal lobe epilepsy.,"Neuroimage Clin",11,"","707-718",,27,"""ANR CONNECTEPI"":""ANR-07-NEUR-0010"",""EPI-SODIUM"":""2014-27"",""CNRS"":""ID_NOT_SUPPLIED""",Y,cc by,2016-05-19,,Y,N
MED,6189561,,10.1016/0165-0173(83)90015-2,"Asanuma, C; Thach, WT; Jones, EG",1983,5,Distribution of cerebellar terminations and their relation to other afferent terminations in the ventral lateral thalamic region of the monkey.,"Brain Res",286,"3","237-265",,163,"""NINDS NIH HHS"":""NS 10526"",""NINDS NIH HHS"":""NS 12777"",""NINDS NIH HHS"":""T 32-NS 07057""",N,,1983-05-01,,N,N
MED,26778129,PMC4819721,10.1016/j.neuroimage.2015.12.055,"Christiansen, Kat; Aggleton, John P; Parker, Greg D; O'Sullivan, Michael J; Vann, Seralynne D; Metzler-Baddeley, Claudia",2016,4,The status of the precommissural and postcommissural fornix in normal ageing and mild cognitive impairment: An MRI tractography study.,"Neuroimage",130,"","35-47",,17,"""Medical Research Council"":""MR/K022113/1"",""Alzheimer&apos;s Society"":""ID_NOT_SUPPLIED"",""Wellcome Trust"":""ID_NOT_SUPPLIED"",""Wellcome Trust"":""090954"",""Wellcome Trust Senior Research Fellowship"":""WT090954AIA"",""BRACE Research Fellowship"":""RES19962"",""Alzheimer's Society"":""208"",""Wellcome Trust"":""090954/Z/09/Z"",""Medical Research Council"":""G0701912"",""Wellcome Trust"":""WT090954AIA""",Y,cc by,2016-01-09,,Y,N
MED,8847421,,10.1002/cne.903630408,"Carmichael, ST; Price, JL",1995,12,Limbic connections of the orbital and medial prefrontal cortex in macaque monkeys.,"J Comp Neurol",363,"4","615-641",,715,"""NINDS NIH HHS"":""NS07057"",""NIDCD NIH HHS"":""DC00093""",N,,1995-12-01,,N,N
MED,24587895,PMC3938204,10.3390/brainsci3031153,"Creeley, Catherine E; Olney, John W",2013,9,Drug-Induced Apoptosis: Mechanism by which Alcohol and Many Other Drugs Can Disrupt Brain Development.,"Brain Sci",3,"3","1153-1181",,26,"""NICHD NIH HHS"":""P30 HD062171"",""NICHD NIH HHS"":""R01 HD037100"",""NICHD NIH HHS"":""R37 HD037100"",""NICHD NIH HHS"":""R01 HD052664"",""NIDA NIH HHS"":""R01 DA005072""",Y,cc by,2013-09-01,,Y,N
MED,31009645,PMC6545140,10.1016/j.bbr.2019.111921,"Singh, Rashmi; Kulikowicz, Ewa; Santos, Polan T; Koehler, Raymond C; Martin, Lee J; Lee, Jennifer K",2019,9,Spatial T-maze identifies cognitive deficits in piglets 1 month after hypoxia-ischemia in a model of hippocampal pyramidal neuron loss and interneuron attrition.,"Behav Brain Res",369,"","111921",,6,"""American Heart Association Transformational Project Award"":""18TPA34170077"",""National Institutes of Health"":""RCK; R21 NS095036"",""National Institutes of Health"":""JKL; K08 NS080984"",""NHLBI NIH HHS"":""R01 HL139543"",""National Institutes of Health"":""R01 NS107417"",""NINDS NIH HHS"":""R01 NS060703"",""National Institutes of Health"":""JKL; R01 NS060703"",""NINDS NIH HHS"":""K08 NS080984"",""BrightFocus Foundation"":""A2015332S"",""NINDS NIH HHS"":""R21 NS095036"",""NINDS NIH HHS"":""R01 NS107417"",""National Institutes of Health"":""RCK; R01 HL139543""",N,,2019-04-19,2020-09-02,Y,N
MED,7688878,,10.1016/0306-4522(93)90462-o,"Page, RD; Sambrook, MA; Crossman, AR",1993,7,"Thalamotomy for the alleviation of levodopa-induced dyskinesia: experimental studies in the 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine-treated parkinsonian monkey.","Neuroscience",55,"1","147-165",,39,"",N,,1993-07-01,,N,N
MED,24288087,PMC3763632,10.3390/ph5020169,"Funke, Uta; Deuther-Conrad, Winnie; Schwan, Gregor; Maisonial, Aurélie; Scheunemann, Matthias; Fischer, Steffen; Hiller, Achim; Briel, Detlef; Brust, Peter",2012,2,Radiosynthesis and Radiotracer Properties of a 7-(2-[18F]Fluoroethoxy)-6-methoxypyrrolidinylquinazoline for Imaging of Phosphodiesterase 10A with PET.,"Pharmaceuticals (Basel)",5,"2","169-188",,9,"",Y,cc by,2012-02-06,,Y,N
MED,28860983,PMC5559440,10.3389/fncom.2017.00076,"Razavi, Mir Jalil; Zhang, Tuo; Chen, Hanbo; Li, Yujie; Platt, Simon; Zhao, Yu; Guo, Lei; Hu, Xiaoping; Wang, Xianqiao; Liu, Tianming",2017,,Radial Structure Scaffolds Convolution Patterns of Developing Cerebral Cortex.,"Front Comput Neurosci",11,"","76",,5,"""NIDA NIH HHS"":""R01 DA033393"",""NIA NIH HHS"":""R01 AG042599""",Y,cc by,2017-08-15,,Y,N
MED,28739639,PMC5749309,10.1136/medethics-2016-103630,"Bailey, Jarrod; Pereira, Shiranee",2018,1,Advances in neuroscience imply that harmful experiments in dogs are unethical.,"J Med Ethics",44,"1","47-52",,1,"""Cruelty Free International Trust"":""ID_NOT_SUPPLIED""",Y,cc by-nc,2017-07-24,,Y,N
MED,23055496,PMC3502008,10.1523/jneurosci.3115-12.2012,"Medina, Leonel E; Lebedev, Mikhail A; O'Doherty, Joseph E; Nicolelis, Miguel A L",2012,10,Stochastic facilitation of artificial tactile sensation in primates.,"J Neurosci",32,"41","14271-14275",,11,"""NIMH NIH HHS"":""DP1 MH099903"",""NIH HHS"":""DP1 OD006798"",""NICHD NIH HHS"":""RC1HD063390"",""NICHD NIH HHS"":""RC1 HD063390"",""NIH HHS"":""DP1OD006798""",N,cc by-nc-sa,2012-10-01,,Y,N
MED,12399145,,10.1016/s0006-3223(02)01571-8,"Loganovsky, Konstantin",2002,11,"Comments on Schindler et al, ""Abnormalities of thalamic volume and shape detected in fetally irradiated rhesus monkeys with high dimensional brain mapping"".","Biol Psychiatry",52,"9","911-2; author reply 912-3",,0,"",N,,2002-11-01,,N,N
MED,27354958,PMC4910144,10.1016/j.nicl.2016.06.002,"Torres, Ulysses S; Duran, Fabio L S; Schaufelberger, Maristela S; Crippa, José A S; Louzã, Mario R; Sallet, Paulo C; Kanegusuku, Caroline Y O; Elkis, Helio; Gattaz, Wagner F; Bassitt, Débora P; Zuardi, Antonio W; Hallak, Jaime Eduardo C; Leite, Claudia C; Castro, Claudio C; Santos, Antonio Carlos; Murray, Robin M; Busatto, Geraldo F",2016,,"Patterns of regional gray matter loss at different stages of schizophrenia: A multisite, cross-sectional VBM study in first-episode and chronic illness.","Neuroimage Clin",12,"","1-15",,48,"""Medical Research Council"":""G0700995"",""Medical Research Council"":""G0600972"",""Medical Research Council"":""MR/K004867/1"",""Medical Research Council"":""MR/K013807/1"",""National Institute for Health Research (NIHR)"":""RP-PG-0606-1049"",""Medical Research Council"":""G1100583"",""National Institute for Health Research (NIHR)"":""NF-SI-0512-10110""",Y,cc by,2016-06-03,,Y,N
MED,16455077,PMC5076375,10.1016/j.expneurol.2005.11.028,"O'Connor, Joann; Muly, Emil C; Hemby, Scott E",2006,4,Molecular mapping of striatal subdivisions in juvenile Macaca Mulata.,"Exp Neurol",198,"2","326-337",,2,"""NIMH NIH HHS"":""MH074313"",""NCRR NIH HHS"":""P51 RR000165"",""NIDA NIH HHS"":""DA013772"",""NIMH NIH HHS"":""K08 MH001994"",""NIDA NIH HHS"":""R01 DA013772-03"",""NIMH NIH HHS"":""R01 MH074313"",""NCRR NIH HHS"":""RR00165"",""NIMH NIH HHS"":""MH01994""",N,,2006-02-07,,Y,N
MED,21664276,PMC3139451,10.1016/j.neuroimage.2011.05.065,"Salinas, Felipe S; Szabó, C Ákos; Zhang, Wei; Jones, Lisa; Leland, M Michelle; Wey, Hsiao-Ying; Duong, Timothy Q; Fox, Peter T; Narayana, Shalini",2011,8,Functional neuroimaging of the baboon during concurrent image-guided transcranial magnetic stimulation.,"Neuroimage",57,"4","1393-1401",,14,"""American Heart Association Established Investigator Award"":""0940104N"",""NINDS NIH HHS"":""F32 NS066694-02"",""NIMH NIH HHS"":""R01 MH074457"",""NINDS NIH HHS"":""R21 NS065431"",""Clinical Translational Science"":""UL1RR025767"",""National Institute of Neurological Disorders and Stroke"":""R21 NS062254"",""National Institute of Neurological Disorders and Stroke"":""R21 NS065431"",""NINDS NIH HHS"":""F32 NS066694"",""National Institute of Neurological Disorders and Stroke"":""F32 NS066694"",""NIH/NINDS"":""R01 NS45879"",""NINDS NIH HHS"":""R21 NS062254"",""NINDS NIH HHS"":""R01 NS45879"",""NINDS NIH HHS"":""R01 NS045879-08"",""NINDS NIH HHS"":""R21 NS062254-02"",""NINDS NIH HHS"":""R21 NS065431-02"",""NINDS NIH HHS"":""R01 NS045879"",""NCRR NIH HHS"":""UL1 RR025767"",""NCATS NIH HHS"":""UL1 TR000149"",""NCRR NIH HHS"":""UL1RR025767""",N,,2011-05-30,,Y,N
MED,28761808,PMC5522376,10.1016/j.nicl.2017.04.029,"Tylee, Daniel S; Kikinis, Zora; Quinn, Thomas P; Antshel, Kevin M; Fremont, Wanda; Tahir, Muhammad A; Zhu, Anni; Gong, Xue; Glatt, Stephen J; Coman, Ioana L; Shenton, Martha E; Kates, Wendy R; Makris, Nikos",2017,,Machine-learning classification of 22q11.2 deletion syndrome: A diffusion tensor imaging study.,"Neuroimage Clin",15,"","832-842",,14,"""NIMH NIH HHS"":""R21 MH106793"",""NCCIH NIH HHS"":""R21 AT008865"",""National Institutes of Health"":""AT008865"",""National Institutes of Health"":""MH064824"",""National Institutes of Health"":""MH106793"",""NIA NIH HHS"":""R01 AG042512"",""National Institutes of Health"":""AG042512"",""NIMH NIH HHS"":""R01 MH064824""",Y,cc by-nc-nd,2017-05-11,,Y,N
MED,10686182,,10.1093/brain/123.3.601,"Blomqvist, A; Zhang, ET; Craig, AD",2000,3,"Cytoarchitectonic and immunohistochemical characterization of a specific pain and temperature relay, the posterior portion of the ventral medial nucleus, in the human thalamus.","Brain",123 Pt 3,"","601-619",,81,"""NINDS NIH HHS"":""NS25616""",N,,2000-03-01,,N,N
MED,30666185,PMC6330286,10.3389/fnmol.2018.00458,"Landi, Silvia; Petrucco, Luigi; Sicca, Federico; Ratto, Gian Michele",2018,,Transient Cognitive Impairment in Epilepsy.,"Front Mol Neurosci",11,"","458",,6,"""Telethon"":""GGP13187""",Y,cc by,2019-01-07,,Y,N
