INDEX	TT?(Y/N/MB/NA)	MACAQUE?(Y/N/MB/NA)	TC_OR_CT?(Y/N/MB/NA)	RELEVANT?(Y/N/MB/NA)	REVIEW(Y/N)	READ_BY(A/D/R)	COMMENT	DOI	PMID	PMCID	FULL_TEXT_URL	PDF_URL	TITLE	ABSTRACT	KEYWORDS
801						D		pain; somatic sensation; thalamus; AV; anterior ventral n; B; brachium of inferior colliculus; C;; first cervical segment; CA; caudate n; CB; cerebellum; Cd; caudate n; Cem; central medial n; CL; central lateral n; CM; centre median n; Coi; inferior colliculus; CP; cerebral peduncle; posterior commissure; DCN; dorsal column n gracile and cuneate n; G; gelatinosus n of rat thalamus; GL; lateral geniculate nucleus; IO; inferior olive; LCN; lateral cervical n; LD; lateral dorsal n; LGN; lateral geniculate n; Lim; limitans n; LM; medial lemniscus; LP; lateral posterior n; MD; mediodorsal n; MG;MGN; medial geniculate n; MGNm; magnocellular division of MGN; ml; medial lemniscus; NR; red nucleus; OT; optic tract; Pc;PC; paracentral n; PC; posterior commissure; Pf;PF; parafascicular n; PO; posterior group; PO; lateral division of PO; POm; medial division of PO; PT; pretectal area; Pul; pulvinar n; R; reticular n; RN; red n; SG; suprageniculate n; SN;SNR; substantia nigra; St; subthalamic n; T; tectum; VA; ventral anterior n; VB; ventrobasal complex; VB-VL; border between VB and VL; VL; ventrolateral n; VM; ventromedial n; VP; ventral posterior nucleus; VPI; ventroposteroinferior n; VPL; ventroposterolateral n; VPLc; caudal division of VPL; VPLo; oral division of VPL; VPM; ventral posteromedial n; VPMpc; paracentral division of VPM; ZI; zona incerta;							
3085								Contrast; Single-unit; Macaque; Lateral geniculate nucleus; Striate cortex; Middle temporal visual area;							
68															
2156				N		D		LATERAL GENICULATE-NUCLEUS; RETINAL GANGLION-CELLS; STRIATE CORTEX; MACAQUE MONKEY; RECEPTIVE-FIELDS; WORLD MONKEY; OLD-WORLD; S-CONE; MORPHOLOGY; COLOR				N		D	
1164								lateral geniculate nucleus; pulvinar; thalamic reticular nucleus; spike timing; oscillations; burst firing							
3306															
256	Y	Y	Y	Y		A									
895	N	Y		N		A									
338															
1932								Anterograde amnesia; Fornix; Mammillothalamic tract; Medial diencephalon; Papez circuit							
1188				N		D		amygdala; choice behavior; decision-making; devaluation; medial thalamus; orbitofrontal cortex; prefrontal cortex; reward				N		D	
378						D									
908								MAP kinase; ERK; Immunohistochemistry; Rhesus monkey; Alzheimers disease;							
2856								ICSS; Self-stimulation; Reinforcement; Hypothalamus; Hippocampus; Amygdala; Brain stimulation; Electrical stimulation;							
1007								thalamic circuitry; brain infarction; glucose metabolism; motor recovery; supplementary motor area; POSITRON EMISSION TOMOGRAPHY; OBSESSIVE-COMPULSIVE DISORDER; LINKING BASAL GANGLIA; ALZHEIMERS-DISEASE; MACACA-FASCICULARIS; VOLUNTARY MOVEMENTS; GLUCOSE-UTILIZATION; FUNCTIONAL-ANATOMY; CORTICAL AREAS; RHESUS-MONKEY							
3772				N		D						N		D	
1574								vestibular cortex; caloric stimulation; Wallenberg's syndrome; PET; activation study; hemispheric dominance; thalamocortical projections; MONKEYS MACACA-FASCICULARIS; CALORIC STIMULATION; NEURONS; PROJECTIONS; CAT; IDENTIFICATION; LOCALIZATION; ACTIVATION; MORPHOLOGY; RESPONSES							
656						D		Thalamus; Motor system; Basal ganglia; Primates;							
398															
445						D									
10501								dorsal striatum; frontal cortex; shell; substantia nigra; ventral striatum; ventral tegmental area							
202								motor thalamus; muscimol; flunitrazepam; deafferentation; plasticity; movement disorders; AV; anteroventral nucleus; Bmax; maximum density of binding sites; Cd; caudate nucleus; CL; centrolateral; CM; centromedian nucleus; EPN; entopeduncular nucleus; GP; globus pallidus; GPl; lateral globus pallidus; GPm; medial globus pallidus; ic; internal capsule; HFLU; HFlunitrazepam; HMUS; Hmuscimol; Kd; dissociation constant; LCN; local circuit neurons; MD; mediodorsal nucleus; R; reticular thalamic nucleus; SN; substantia nigra; SNr; substantia nigra pars reticularis; STN; subthalamic nucleus; VAdc; ventral anterior nucleus pars densicellularis; VAmc; ventral anterior nucleus pars magnocellularis; VL; ventrolateral nucleus;							
2846															
2718															
3590															
141								Key wordsThalamus; Basal ganglia; Cerebellum; Electrical stimulation; Movement;							
109															
356															
1605								INFERIOR TEMPORAL CORTEX; RHESUS-MONKEY; SUBSTANTIA INNOMINATA; HIPPOCAMPAL-FORMATION; MEDIODORSAL NUCLEUS; MACACA-FASCICULARIS; LESIONS; AMNESIA; CONNECTIONS; AFFERENTS							
3149								Retina; Lateral geniculate nucleus; Primate; Ganglion cells;							
1526						D		cingulate cortex; retrosplenial cortex; orbital frontal cortex; postrhinal cortex; claustrum; anterior thalamic nucleus; connections; pulvinar							
3715															
3373															
9793															
1944								cerebral cortex; lateral posterior nucleus; primate; thalamus; Tupaia; vision; LATERAL GENICULATE-NUCLEUS; MONOCLONAL-ANTIBODY CAT-301; OLD-WORLD MONKEYS; TUPAIA-GLIS; STRIATE CORTEX; INFERIOR PULVINAR; CORTICAL PROJECTIONS; SUPERIOR COLLICULUS; LAMINAR ORGANIZATION; MACAQUE MONKEY							
565	Y	Y	N	N		A	Only cortico-cortical, thalamocortical connections reported elsewhere								
1765								Vesicular glutamate transporter; Area ; Primary visual cortex; Architectonics; Primate; Human; Blobs; Evolution; Chimpanzees							
3622								Primates; Cortical lesions; Retrograde degeneration; Dorsal lateral geniculate nucleus; Visual pathways;							
5614								Neocortex; rodent; tract-tracing; retrograde; lognormal; connectivity; anatomy							
5657								marmoset; middle temporal area; MT; optical intrinsic signal imaging; projection; temporal cortex							
2599															
2847															
9403								cluster analyses; feedforward-feedback; hierarchical models; lateral suprasylvian; wheatgerm-agglutinin-horseradish peroxidase							
4812															
3352	N			N		D						N		D	
3194						D		Monkeys; Visual localization; Pulvinar lesions; Superior colliculus;							
2993	N			N		D									
3752	N			N		D	Single cell analysis of wavelength discrimination at the lateral geniculate nucleus								
2640	N			N		D	transneuronal degeneration in the lateral geniculate nucleus; lesion								
682						D		Basal ganglia; Cerebellum; Thalamus; Satellite systems; Connectivity;							
484				N		D						N		D	
658			N	N		D	The connections between the olfactory bulb, primary olfactory cortex, and olfactory related areas of the orbital cortex were defined...;thalamus not involved								
1253						D		LATERAL GENICULATE-NUCLEUS; RETINAL GANGLION-CELL; Y-CELLS; X-CELLS; SPATIAL-FREQUENCY; W-CELLS; MACAQUE MONKEYS; NEURONS; CORTEX; ORGANIZATION							
2440	Y	Y	Y	N		R/D/A	reveals connections on the basis of cell recordings; seems not TT study		Y	Y	Y	N		R/D/A	reveals connections on the basis of cell recordings; seems not TT study
4394	N			N		D	review	Reinforcement learning; frontal-striatal circuits; prefrontal cortex; basal ganglia; striatum; amygdala; hypothalamus; devaluation; motivation							
1091								binocular; interocular suppression; lateral geniculate nucleus; macaque; monocular; vision							
1490								Sensory information; Multisensory; Memory; Attention; Cerebral cortex; Neural networks; Connectivity; nan							
3083						D		Lateral geniculate nucleus; Suprachiasmatic nucleus; Neuropeptide Y; Hypothalamus; Circadian rhythm;							
1678								Monkey; Supplementary eye field SEF; Cerebellum; Cerebello-SEF circuit; Cognitive control of voluntary eye movement;							
1938						D		primary visual cortex; V; Pulvinar; visual pathway; lateral posterior nucleus; superior colliculus							
487															
1133						D		cortical layers; NeuN; thalamic afferents; V; VGluT							
1472						D		inhibitory systems; laminar connections; cortical calbindin inhibitory neurons; cortical parvalbumin inhibitory neurons; thalamic reticular nucleus; amygdala; primates							
1395								DAB; ;-diaminobenzidine; ENK; enkephalin; GPe; external pallidal segment; GPi; internal pallidal segment; Met-ENK; Metenkephalin; PAP; peroxidase-antiperoxidase; PBS-T; Triton X- in phosphate buffer; PHA-L; Phaseolus vulgaris-leucoagglutinin; SP; substance P;							
5429								branched axon; auditory system; collaterals; cortical; thalamocortical; brainstem							
2631								macaque monkey; lateral geniculate nucleus; development; vision; spatial; temporal							
1318						D		lateral geniculate nucleus; medial geniculate nucleus; ventroposterior nucleus; pulvinar; primates; strepsirrhine; prosimian; RRID AB							
3023															
1786								MIDBRAIN PERIAQUEDUCTAL GRAY; MEDIODORSAL THALAMIC NUCLEUS; MACAQUE MONKEYS; RHESUS-MONKEY; ORBITOFRONTAL CORTEX; NEURONAL-ACTIVITY; TOPOGRAPHIC ORGANIZATION; COLUMNAR ORGANIZATION; EMOTIONAL EXPRESSION; MACACA-FASCICULARIS							
3300															
10100						D									
462															
2531															
2314								BASAL GANGLIA; GLOBUS PALLIDUS; STRIATAL EFFERENTS; STRIATAL COMPARTMENTS; SUBSTANTIA NIGRA; PARAFASCICULAR THALAMIC NUCLEI; DISTINCT PRESYNAPTIC CONTROL; BASAL GANGLIA; SUBSTANTIA-NIGRA; PROJECTION NEURONS; DOPAMINE RELEASE; PRIMATE NEOSTRIATUM; GLOBUS PALLIDUS; RHESUS-MONKEY; RAT STRIATUM							
3015						D		ventromedial prefrontal cortex; dorsolateral prefrontal cortex; visual recognition; monkey;							
2724								Synaptic Contact; Somatosensory Information; Dendritic Shaft; Feed Forward Inhibition; Insignificant Number;							
3964								basal ganglia; globus pallidus; subthalamic nucleus; Parkinsons disease; pallidotomy; deep brain stimulation							
2886															
391															
10035															
802															
671															
1974						D		LATERAL GENICULATE-NUCLEUS; RETINAL GANGLION-CELLS; S-CONE SIGNALS; ALERT RHESUS-MONKEY; NEW-WORLD MONKEY; CALLITHRIX-JACCHUS; MACAQUE MONKEY; PRIMATE RETINA; SPATIAL PROPERTIES; VISUAL PATHWAYS							
4119				N		R	PFC (dlPFC) to the dorsal caudate (dCD) and lateral mediodorsal thalamus (MDl)					N		R	PFC (dlPFC) to the dorsal caudate (dCD) and lateral mediodorsal thalamus (MDl)
3640	N			N		D									
3975						D									
113	N			N		D	lesion or damage of parvocellular mediodorsal thalamus of macaque, not TT	episodic memory; frontaltemporal cortex network; medial prefrontal cortex network	N			N		D	lesion or damage of parvocellular mediodorsal thalamus of macaque, not TT
3440								mediodorsal thalamus; fornix; entorhinal cortex; amnesia; acquisition; retrieval							
1438								nucleus accumbens; ventral striatum; entorhinal cortex; perirhinal cortex; monkey; fornix; MEDIAL PREFRONTAL CORTEX; INFEROTEMPORAL AREA TE; VENTRAL STRIATUM; RHESUS-MONKEY; CEREBRAL-CORTEX; TEMPORAL-LOBE; FUNCTIONAL-DIFFERENTIATION; EFFERENT PROJECTIONS; THALAMIC PROJECTIONS; RECOGNITION MEMORY							
3696						D									
131	N	Y		N		A	Lesion								
1533						D		frontal cortex; marmoset; connectivity; evolution; motor control; 2ND SOMATOSENSORY CORTEX; PURSUIT EYE-MOVEMENTS; INJURED SPINAL-CORD; PREFRONTAL CORTEX; MACAQUE MONKEYS; FRONTAL-CORTEX; PRIMARY MOTOR; OWL MONKEYS; VISUAL AREA; FUNCTIONAL-ORGANIZATION							
1882						D		Cerebellar histophysiology; Ontogeny; Phylogeny; History of neuroscience;							
3536						D									
3347								Calcium-binding proteins; Cytochrome oxidase; Visual deprivation; Neuroanatomy; Primates;							
1343								dorsal columns; Macaca; nucleus gracilis; somatosensory; ventroposterior nucleus;							
1733	N	Y		N		A		gene therapy; neurodegeneration; ataxia; spinocerebellar ataxia							
5870	Y	Y	N	N		A	Focus on Subiculum and retrosplenial region. No thalamus	amygdala; cingulate cortex; entorhinal cortex; hippocampus; subiculum							
3670						D									
3504								GABA; gamma-aminobutyric acid; GAD; glutamate decarylase; HRP; horseradish peroxidase; LGN; lateral geniculate nucleus;							
3866															
549						D									
180						D									
215															
872								Prodynorphin; Dynorphin A; Dynorphin B; Bridge peptide; Rhesus monkey; Brain; Immunocytochemistry;							
8372	Y	Y	N	N		A	Trigeminal nucleus (Brainstem)	Mastication; Oculomotor; Proprioception; Somatosensory; Extraocular Muscle							
2873						D									
823	Y	Y	N	N		D/A	thalamus not involved	Superior temporal gyrus; Principal sulcus; Prearcuate; Orbitofrontal;	Y	Y	N	N		D	thalamus not involved
475															
10479			N	N		D	Topographic organization of corticospinal projections from the frontal lobe								
577															
3370															
482															
886	N			N		D		anatomy; emotion; fornix; hippocampus; memory; subiculum							
1979								Grasping; Action observation; Action recognition; Anatomical connections; Motor; Parietal;							
2056						D		action; default mode network; navigation; perception; postrhinal cortex							
1753								Oculomotor control; Frontal eye field; Primates; Herpesvirus;							
510				N		D		Thalamus; Ventral nuclei; Nomenclature;				N		D	
1813								architectonic areas; medial prefrontal cortex; corticocortical connections; mediodorsal thalamus; ventral striatum; periaqueductal gray; medial prefrontal network; orbital prefrontal network; MEDIAL PREFRONTAL CORTEX; MEDIODORSAL THALAMIC NUCLEUS; MACAQUE MONKEYS; ORBITOFRONTAL CORTEX; RHESUS-MONKEY; FRONTAL-CORTEX; ARCHITECTONIC SUBDIVISION; DIFFERENTIAL CONNECTIONS; AFFERENT CONNECTIONS; LONGITUDINAL COLUMNS							
3965								Substantia Nigra Pars Compacta; Parkinsons disease; Muscimol; Carbachol; Ibotenic Acid							
5905	N	Y	Y	N		A/D/A	Focus on STN, local injections of AMPA, NMDA and GABA antagonists to see effects.	basal ganglia; GABA; glutamate; hyperdirect pathway; indirect pathway; subthalamic nucleus	N	Y	Y	N		A/D/A	Focus on STN, local injections of AMPA, NMDA and GABA antagonists to see effects.
1541								Tupaia; Striate cortex; Extrastriate cortex; Lateral geniculate nucleus; Primate;							
2041								MUSCARINIC ACETYLCHOLINE-RECEPTOR; THALAMIC RETICULAR NUCLEUS; SLEEP-WAKE CYCLE; BASAL FOREBRAIN; FRONTAL-CORTEX; GABAERGIC INTERNEURONS; CORTICAL ACETYLCHOLINE; PRESYNAPTIC INHIBITION; COGNITIVE FUNCTIONS; CEREBRAL-CORTEX							
2381						D		CAT VISUAL-CORTEX; IDENTIFIED X-TYPE; INTRINSIC CONNECTIONS; SYNAPTIC CONNECTIONS; MACAQUE MONKEY; BASKET CELLS; AREA 17; POSTSYNAPTIC TARGETS; THALAMIC AFFERENTS; PYRAMIDAL NEURONS							
3624								in situ hybridization; claustrocortical projection neuron; claustral subdivision; schizophrenia; visual attention; AChE; acetylcholinesterase; DAB; ;-diaminobenzidine tetrahydrochloride; dFA; deionized formamide; DIG; digoxigenin; FB; Fast Blue; PB; phosphate buffer; PBS; phosphate-buffered saline; PBS-TG; phosphate-buffered saline containing  Triton X- and  normal goat serum; PFA; paraformaldehyde;							
1515								BROWN-PETERSON PARADIGM; CENTRAL EXECUTIVE; DOPAMINERGIC SYSTEM; FLUORO-2-DEOXY-D-GLUCOSE; FRONTAL FUNCTION; GLUCOSE UTILIZATION; POSITRON EMISSION TOMOGRAPHY; WORKING MEMORY; POSITRON EMISSION TOMOGRAPHY; SHORT-TERM-MEMORY; ALZHEIMERS-DISEASE; PREFRONTAL CORTEX; FRONTAL-LOBE; UNTREATED PATIENTS; RHESUS-MONKEY; DEFICITS; LESIONS; INVOLVEMENT							
2505															
2430															
477						D		infralimbic cortex; prelimbic cortex; nucleus reuniens; hippocampus; memory; working memory; AC; anterior cingulate cortex; ACC; nucleus accumbens; ACTH; adrenocorticotropic hormone; AGm; medial agranular frontal cortex; BLA; basolateral nucleus of amygdala; BST; bed nucleus of the stria terminalis; CEA; central nucleus of the amygdala; DLPFC; dorsolateral prefrontal cortex; EC; entorhinal cortex; FEF; frontal eye fields; HF; hippocampal formation; ICA; intercalated nucleus of the amygdala; IL; infralimbic cortex; LTD; long term depression; LTP; long term potentiation; MD; mediodorsal nucleus of thalamus; M; primary motor cortex; mPFC; medial prefrontal cortex; NTS; nucleus of the solitary tract; OMPFC; orbitomedial prefrontal cortex; PAG; periaqueductal gray; PFC; prefrontal cortex; PHA-L; Phaseolus vulgaris leucoagglutinin; PL; prelimbic cortex; PPF; paired pulse facilitation; PT; paratenial nucleus; PV; paraventricular nucleus; RAM; radial arm maze; RE; nucleus reuniens of thalamus; SNc; substantia nigra-pars compacta; VTA; ventral tegmental area; WM; working memory;							
881															
2624						D		Vitamin B; Thalamus; Brainstem; Immunocytochemistry;							
1808								CENTRAL-NERVOUS-SYSTEM; HERPES-SIMPLEX-VIRUS; CONVECTION-ENHANCED DELIVERY; ADENOASSOCIATED VIRUS; GENE-TRANSFER; RABIES VIRUS; VECTORS; NEURONS; THERAPEUTICS; PLATFORM							
1676								PRIMARY MOTOR CORTEX; POSTCENTRAL SOMATOSENSORY CORTEX; ADULT OWL MONKEYS; MACAQUE MONKEYS; HAND REPRESENTATION; TACTILE STIMULATION; SQUIRREL-MONKEYS; CONNECTIONS; MOVEMENT; REORGANIZATION							
1113								auditory brainstem response; diffusion MRI; sensory deficits; splenium; thalamic radiation; visual evoked potential							
5729															
2306								behavioural state; electrical stimulation; frontal eye fields; oculomotor behaviour; rhesus monkeys; supplementary eye fields; MONKEY SUPERIOR COLLICULUS; SUPPLEMENTARY MOTOR AREA; AXON INITIAL SEGMENT; CAT VISUAL-CORTEX; RHESUS-MONKEY; NEURONAL-ACTIVITY; INTRACORTICAL MICROSTIMULATION; CORTICOTHALAMIC CELLS; EVOKED SACCADES; SYNAPTIC INPUT							
446															
3220															
2061						D		V1 cortex; orientation selectivity; computational model; untuned suppression; tuned suppression; dynamics; CELL ORIENTATION SELECTIVITY; MACAQUE STRIATE CORTEX; RECEPTIVE-FIELDS; CORTICAL-NEURONS; FUNCTIONAL ARCHITECTURE; DIRECTION SELECTIVITY; COMPLEX CELLS; NETWORK MODEL; CAT; INHIBITION							
2148						D		anatomic tracing; bipolar disorder; diffusion MRI; prefrontal cortex; white matter							
239															
1265								Macaca fascicularis and mulatta; optic nerve; thalamus; calmodulin-dependent protein kinase; LATERAL GENICULATE-NUCLEUS; SUPERIOR COLLICULUS; VISUAL PATHWAY; COLOR-VISION; PRIMATE RETINA; WIDE-FIELD; MONKEY; ORGANIZATION; NEURONS; PARASOL							
2546															
5451								non-human primate; anterograde tracing; motor cortex; premotor cortex; brainstem							
689						D		threat; DTI tractography; superior colliculus; pulvinar; amygdala							
3591		N		N		D	Bush Baby (Galago senegalensis)	Bush baby; Prefrontal cortex; Cortical connections; Horseradish peroxidase; Cingulate cortex; Temporal cortex; Parietal cortex;							
